field_70281_h,boatPitch,net/minecraft/entity/item/EntityBoat
field_70992_bH,healingEnderCrystal,net/minecraft/entity/boss/EntityDragon
field_75427_d,movePosY,net/minecraft/entity/ai/EntityAIMoveTowardsTarget
field_147394_b,field_147394_b,net/minecraft/client/network/NetHandlerLoginClient
field_148030_g,projectionMatrix,net/minecraft/client/shader/ShaderGroup
field_75884_a,points,net/minecraft/pathfinding/PathEntity
field_110499_a,frameIndex,net/minecraft/client/resources/data/AnimationFrame
field_146993_M,field_146993_M,net/minecraft/client/gui/inventory/GuiContainer
field_74752_a,data,net/minecraft/nbt/NBTTagShort
field_149087_c,field_149087_c,net/minecraft/network/play/server/S07PacketRespawn
field_75961_x,damageTakenStat,net/minecraft/stats/StatList
field_71135_a,playerNetServerHandler,net/minecraft/entity/player/EntityPlayerMP
field_151568_F,cake,net/minecraft/block/material/Material
field_70170_p,worldObj,net/minecraft/entity/Entity
field_148918_b,field_148918_b,net/minecraft/network/play/server/S02PacketChat
field_73127_g,lastYaw,net/minecraft/entity/EntityTrackerEntry
field_77171_e,terrainType,net/minecraft/world/WorldSettings
field_110810_f,witherTextures,net/minecraft/client/renderer/tileentity/RenderWitherSkull
field_73066_T,entityIdMap,net/minecraft/world/WorldServer
field_77611_a,recipePatterns,net/minecraft/item/crafting/RecipesArmor
field_75699_D,offsetX,net/minecraft/entity/item/EntityPainting$EnumArt
field_76291_p,colorValue,net/minecraft/block/material/MapColor
field_151497_i,field_151497_i,net/minecraft/entity/ai/EntityAIAttackOnCollide
field_82435_l,field_82435_l,net/minecraft/client/renderer/entity/RenderZombie
field_75475_f,lastActivityTimestamp,net/minecraft/village/VillageDoorInfo
field_75676_b,dataValueId,net/minecraft/entity/DataWatcher$WatchableObject
field_72990_M,ambientTickCountdown,net/minecraft/world/World
field_82852_f,outputSlot,net/minecraft/inventory/ContainerRepair
field_82682_h,hasWitch,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$SwampHut
field_147008_s,field_147008_s,net/minecraft/client/gui/inventory/GuiContainer
field_70576_a,footstepAge,net/minecraft/client/particle/EntityFootStepFX
field_146169_o,field_146169_o,net/minecraft/client/gui/GuiLabel
field_110312_d,locationSkin,net/minecraft/client/entity/AbstractClientPlayer
field_75231_g,field_75231_g,net/minecraft/inventory/SlotMerchantResult
field_147027_y,buttonsNotDrawn,net/minecraft/client/gui/inventory/GuiBeacon
field_151097_aZ,shears,net/minecraft/init/Items
field_150133_O,field_150133_O,net/minecraft/block/BlockNewLeaf
field_151007_F,string,net/minecraft/init/Items
field_78224_j,frontFoot,net/minecraft/client/model/ModelDragon
field_78101_c,pagesRight,net/minecraft/client/model/ModelBook
field_146217_k,maxStringLength,net/minecraft/client/gui/GuiTextField
field_148976_a,field_148976_a,net/minecraft/network/play/server/S37PacketStatistics
field_73247_e,currentChunkLoader,net/minecraft/world/gen/ChunkProviderServer
Sunset,Sunset,net/minecraft/entity/item/EntityPainting$EnumArt
field_151675_r,magentaColor,net/minecraft/block/material/MapColor
field_74942_n,junglePyramidsRandomScatteredStones,net/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$JunglePyramid
field_151156_bN,nether_star,net/minecraft/init/Items
field_151157_am,cooked_porkchop,net/minecraft/init/Items
field_78333_a,scaledWidth,net/minecraft/client/gui/ScaledResolution
field_70828_e,teleportDelay,net/minecraft/entity/monster/EntityEnderman
field_82723_d,isSplashPotion,net/minecraft/potion/PotionEffect
field_151028_Y,iron_helmet,net/minecraft/init/Items
field_142051_e,field_142051_e,net/minecraft/entity/ai/EntityAIOwnerHurtByTarget
SOLARIS,SOLARIS,net/minecraft/util/Util$EnumOS
field_85161_a,theMapStructureGenerator,net/minecraft/world/gen/structure/MapGenStructure$3
field_73263_b,playersWatchingChunk,net/minecraft/server/management/PlayerManager$PlayerInstance
field_151127_ba,melon,net/minecraft/init/Items
field_75781_c,theProfiler,net/minecraft/entity/ai/EntityAITasks
field_151040_l,iron_sword,net/minecraft/init/Items
width,width,net/minecraft/realms/RealmsScreen
field_78896_c,minZ,net/minecraft/world/gen/structure/StructureBoundingBox
field_75310_g,theTameable,net/minecraft/entity/ai/EntityAITargetNonTamed
field_75798_h,cheatsEnabled,net/minecraft/world/storage/SaveFormatComparator
field_150331_J,piston,net/minecraft/init/Blocks
field_147123_G,logger,net/minecraft/client/Minecraft
field_152480_c,field_152480_c,net/minecraft/network/NetworkStatistics
field_148216_n,field_148216_n,net/minecraft/client/gui/achievement/GuiStats$Stats
LoggingIn,LoggingIn,net/minecraft/client/stream/BroadcastController$BroadcastState
armor_head,armor_head,net/minecraft/enchantment/EnumEnchantmentType
field_77699_b,maxDamage,net/minecraft/item/Item
field_146305_g,field_146305_g,net/minecraft/client/gui/GuiDisconnected
field_149832_M,fallInstantly,net/minecraft/block/BlockFalling
textColorUneditable,textColorUneditable,net/minecraft/realms/RealmsEditBox
field_76438_s,hunger,net/minecraft/potion/Potion
field_77359_A,protectionName,net/minecraft/enchantment/EnchantmentDamage
field_76012_o,buildBetterPickaxe,net/minecraft/stats/AchievementList
field_78175_e,ironGolemLeftLeg,net/minecraft/client/model/ModelIronGolem
field_70729_aU,dead,net/minecraft/entity/EntityLivingBase
field_110446_Y,fileAssets,net/minecraft/client/Minecraft
field_147404_b,field_147404_b,net/minecraft/client/network/OldServerPinger$1
field_145991_k,adjacentChestXNeg,net/minecraft/tileentity/TileEntityChest
field_77331_b,enchantmentsList,net/minecraft/enchantment/Enchantment
field_78726_c,renderPosY,net/minecraft/client/renderer/entity/RenderManager
field_146851_h,editLine,net/minecraft/client/gui/inventory/GuiEditSign
field_78399_n,hasColor,net/minecraft/client/renderer/Tessellator
field_151242_b,multiplyDeBruijnBitPosition,net/minecraft/util/MathHelper
field_110980_m,maxU,net/minecraft/client/renderer/texture/TextureAtlasSprite
field_151501_c,field_151501_c,net/minecraft/entity/ai/EntityAIEatGrass
field_150832_a,field_150832_a,net/minecraft/tileentity/TileEntity$2
field_78243_a,vector3D,net/minecraft/client/model/PositionTextureVertex
field_76534_b,tallGrassMetadata,net/minecraft/world/gen/feature/WorldGenTallGrass
field_147628_b,field_147628_b,net/minecraft/client/util/QuadComparator
field_71466_p,fontRenderer,net/minecraft/client/Minecraft
field_77346_s,fortune,net/minecraft/enchantment/Enchantment
field_92020_v,field_92020_v,net/minecraft/client/gui/GuiMainMenu
field_71469_aa,saveLoader,net/minecraft/client/Minecraft
UNDEAD,UNDEAD,net/minecraft/entity/EnumCreatureAttribute
field_76546_a,theBonusChestGenerator,net/minecraft/world/gen/feature/WorldGeneratorBonusChest
field_149056_e,field_149056_e,net/minecraft/network/play/server/S2CPacketSpawnGlobalEntity
field_70739_aP,attackedAtYaw,net/minecraft/entity/EntityLivingBase
field_149234_b,field_149234_b,net/minecraft/network/play/server/S2APacketParticles
field_76942_f,biomeCache,net/minecraft/world/biome/WorldChunkManager
field_146551_i,field_146551_i,net/minecraft/client/gui/achievement/GuiStats
field_146014_j,field_146014_j,net/minecraft/tileentity/TileEntityBeacon
field_147124_at,framebufferMc,net/minecraft/client/Minecraft
field_72596_d,requestId,net/minecraft/network/rcon/RConThreadQuery$Auth
field_78026_f,tabMisc,net/minecraft/creativetab/CreativeTabs
field_82822_g,gameVersion,net/minecraft/client/multiplayer/ServerData
field_82729_p,fallingBlock,net/minecraft/util/DamageSource
field_148992_a,field_148992_a,net/minecraft/network/play/server/S11PacketSpawnExperienceOrb
field_149610_b,field_149610_b,net/minecraft/network/login/server/S01PacketEncryptionRequest
AUTHENTICATING,AUTHENTICATING,net/minecraft/server/network/NetHandlerLoginServer$LoginState
field_110575_b,locationBlocksTexture,net/minecraft/client/renderer/texture/TextureMap
field_76512_j,scaleWidth,net/minecraft/world/gen/feature/WorldGenBigTree
field_76815_a,currentWorld,net/minecraft/world/biome/BiomeDecorator
field_75169_l,rand,net/minecraft/inventory/ContainerEnchantment
field_76639_c,updateSkylightColumns,net/minecraft/world/chunk/Chunk
field_147597_g,prevRenderSortY,net/minecraft/client/renderer/RenderGlobal
field_78824_d,field_78824_d,net/minecraft/world/gen/structure/StructureNetherBridgePieces$PieceWeight
field_146579_r,field_146579_r,net/minecraft/client/gui/GuiWinGame
field_85076_b,field_85076_b,net/minecraft/crash/CrashReportCategory
ANISOTROPIC_FILTERING,ANISOTROPIC_FILTERING,net/minecraft/client/settings/GameSettings$Options
field_110885_a,sheepTextures,net/minecraft/client/renderer/entity/RenderSheep
field_70171_ac,inWater,net/minecraft/entity/Entity
field_76825_v,reedGen,net/minecraft/world/biome/BiomeDecorator
field_146573_x,field_146573_x,net/minecraft/client/gui/achievement/GuiAchievements
field_78301_u,italicStyle,net/minecraft/client/gui/FontRenderer
field_150425_aM,soul_sand,net/minecraft/init/Blocks
field_74294_c,pixelValues,net/minecraft/util/ScreenShotHelper
field_72642_r,serverHostname,net/minecraft/network/rcon/RConThreadQuery
field_75164_h,posX,net/minecraft/inventory/ContainerWorkbench
field_149787_q,opaque,net/minecraft/block/Block
field_147073_u,field_147073_u,net/minecraft/client/gui/GuiEnchantment
field_76651_r,blockBiomeArray,net/minecraft/world/chunk/Chunk
field_72778_p,glRenderListBase,net/minecraft/client/renderer/RenderGlobal
field_146372_a,field_146372_a,net/minecraft/client/multiplayer/GuiConnecting
field_70249_b,arrowShake,net/minecraft/entity/projectile/EntityArrow
field_152461_c,field_152461_c,net/minecraft/network/NetworkManager
field_151684_a,field_151684_a,net/minecraft/world/gen/layer/GenLayer$1
field_74283_j,timeSyncAdjustment,net/minecraft/util/Timer
field_150657_g,field_150657_g,net/minecraft/block/BlockRailBase$Rail
field_98223_c,entityTypeName,net/minecraft/tileentity/MobSpawnerBaseLogic$WeightedRandomMinecart
field_146387_g,theFlatGeneratorInfo,net/minecraft/client/gui/GuiCreateFlatWorld
field_149593_a,field_149593_a,net/minecraft/network/play/client/C12PacketUpdateSign
field_151286_b,field_151286_b,net/minecraft/network/NetHandlerPlayServer$2
field_150412_bA,emerald_ore,net/minecraft/init/Blocks
field_152406_P,field_152406_P,net/minecraft/client/settings/GameSettings
field_146109_a,field_146109_a,net/minecraft/client/gui/inventory/CreativeCrafting
field_75255_d,idleTime,net/minecraft/entity/ai/EntityAILookIdle
field_94313_f,maxHeight,net/minecraft/client/renderer/texture/Stitcher
field_71490_a,theCrashReport,net/minecraft/crash/CrashReport$3
field_82642_h,field_82642_h,net/minecraft/entity/ai/EntityAIArrowAttack
field_120025_a,chatTextfield,net/minecraft/server/gui/MinecraftServerGui$2
field_110464_a,packDescription,net/minecraft/client/resources/data/PackMetadataSection
field_71287_L,worldName,net/minecraft/server/MinecraftServer
field_150092_a,field_150092_a,net/minecraft/block/BlockWall
field_150444_as,wall_sign,net/minecraft/init/Blocks
field_150443_bT,heavy_weighted_pressure_plate,net/minecraft/init/Blocks
field_76541_b,numberOfBlocks,net/minecraft/world/gen/feature/WorldGenMinable
field_74928_c,terrainType,net/minecraft/world/gen/structure/StructureVillagePieces$Start
field_77354_A,protectionName,net/minecraft/enchantment/EnchantmentProtection
field_78495_O,camRoll,net/minecraft/client/renderer/EntityRenderer
field_147639_c,logger,net/minecraft/client/renderer/texture/SimpleTexture
field_150491_b,field_150491_b,net/minecraft/nbt/JsonToNBT$Compound
field_71104_cf,fishEntity,net/minecraft/entity/player/EntityPlayer
field_152175_f,field_152175_f,net/minecraft/client/gui/GuiChat
field_152325_g,field_152325_g,net/minecraft/client/gui/stream/GuiStreamUnavailable
field_150246_e,underlined,net/minecraft/util/ChatStyle
field_77045_g,mainModel,net/minecraft/client/renderer/entity/RendererLivingEntity
field_147708_e,shaderCount,net/minecraft/client/renderer/EntityRenderer
field_149140_b,field_149140_b,net/minecraft/network/play/server/S2BPacketChangeGameState
field_152574_m,field_152574_m,net/minecraft/client/gui/stream/GuiStreamUnavailable$Reason
field_147495_a,field_147495_a,net/minecraft/client/network/NetHandlerLoginClient$1
field_70837_d,angerLevel,net/minecraft/entity/monster/EntityPigZombie
field_147883_ah,aoBrightnessXZNN,net/minecraft/client/renderer/RenderBlocks
field_151228_a,downloadThreadsStarted,net/minecraft/util/HttpUtil
field_70776_bF,currentTarget,net/minecraft/entity/EntityLiving
field_73169_d,noiseData1,net/minecraft/world/gen/ChunkProviderHell
field_75666_b,field_75666_b,net/minecraft/entity/EntityBodyHelper
DARK_PURPLE,DARK_PURPLE,net/minecraft/util/EnumChatFormatting
field_76110_t,allowCommands,net/minecraft/world/storage/WorldInfo
field_147719_a,instance,net/minecraft/client/renderer/tileentity/TileEntityRendererChestHelper
field_74917_c,hasMadeChest,net/minecraft/world/gen/structure/StructureVillagePieces$House2
field_148102_b,field_148102_b,net/minecraft/client/shader/ShaderUniform
ENTITY,ENTITY,net/minecraft/util/MovingObjectPosition$MovingObjectType
field_70456_f,currentItemStack,net/minecraft/entity/player/InventoryPlayer
$VALUES,$VALUES,net/minecraft/item/ItemArmor$ArmorMaterial
field_70924_f,field_70924_f,net/minecraft/entity/passive/EntityWolf
field_75007_b,strongholdLibraryChestContents,net/minecraft/world/gen/structure/StructureStrongholdPieces$Library
field_96330_y,formattingCodePattern,net/minecraft/util/EnumChatFormatting
field_146145_o,field_146145_o,net/minecraft/client/gui/inventory/GuiBeacon$Button
field_149476_e,field_149476_e,net/minecraft/network/play/client/C03PacketPlayer
field_147817_L,aoLightValueScratchYZPP,net/minecraft/client/renderer/RenderBlocks
field_70132_H,isCollided,net/minecraft/entity/Entity
field_149186_a,field_149186_a,net/minecraft/network/play/server/S31PacketWindowProperty
field_76768_g,taiga,net/minecraft/world/biome/BiomeGenBase
field_85190_d,destinationCoordinateKeys,net/minecraft/world/Teleporter
field_146633_h,field_146633_h,net/minecraft/client/gui/GuiSelectWorld
field_78163_i,field_78163_i,net/minecraft/client/model/ModelOcelot
field_148155_a,width,net/minecraft/client/gui/GuiSlot
field_150059_b,field_150059_b,net/minecraft/block/BlockRailPowered
field_153214_y,field_153214_y,net/minecraft/client/renderer/OpenGlHelper
field_149461_a,field_149461_a,net/minecraft/network/play/client/C00PacketKeepAlive
field_148003_a,logger,net/minecraft/client/shader/ShaderManager
field_111133_g,needsUpdate,net/minecraft/entity/ai/attributes/ModifiableAttributeInstance
field_148657_b,logger,net/minecraft/client/multiplayer/ThreadLanServerPing
field_149996_a,field_149996_a,net/minecraft/block/BlockBreakable
field_110706_e,horseRightEar,net/minecraft/client/model/ModelHorse
field_145815_h,field_145815_h,net/minecraft/entity/item/EntityFallingBlock
field_78918_f,posXMinus,net/minecraft/client/renderer/WorldRenderer
field_148166_t,showSelectionBox,net/minecraft/client/gui/GuiSlot
field_150622_aD,field_150622_aD,net/minecraft/world/biome/BiomeGenMesa
field_75408_d,attackCountdown,net/minecraft/entity/ai/EntityAIOcelotAttack
field_148047_g,listAuxHeights,net/minecraft/client/shader/Shader
field_75868_a,worldMap,net/minecraft/pathfinding/PathFinder
field_152953_e,field_152953_e,net/minecraft/client/stream/TwitchStream
field_110722_x,backRightLeg,net/minecraft/client/model/ModelHorse
field_149934_M,field_149934_M,net/minecraft/block/BlockFurnace
field_70274_d,boatX,net/minecraft/entity/item/EntityBoat
field_147894_y,vertexState,net/minecraft/client/renderer/WorldRenderer
field_76203_h,playersVisibleOnMap,net/minecraft/world/storage/MapData
field_151120_aE,reeds,net/minecraft/init/Items
field_75089_c,villagePiecesSpawned,net/minecraft/world/gen/structure/StructureVillagePieces$PieceWeight
field_75748_d,idCounts,net/minecraft/world/storage/MapStorage
field_74751_a,data,net/minecraft/nbt/NBTTagString
field_77494_b,entityLiving,net/minecraft/enchantment/EnchantmentHelper$ModifierLiving
